Date,Store_ID,Product_ID,Units_Sold,Demand_Forecast,Discount,Weather_Condition,Holiday/Promotion,Region,Competitor_Pricing,Seasonality
2022-10-04,S001,P0006,301,300.11,0.00,Sunny,1,West,81.23,Summer
2022-10-04,S001,P0007,62,69.99,0.00,Snowy,0,North,77.52,Autumn
2022-10-04,S001,P0008,490,502.54,0.00,Sunny,0,North,54.79,Spring
2022-10-04,S001,P0009,168,165.34,0.10,Sunny,1,West,61.48,Winter
2022-10-04,S001,P0010,214,213.14,0.10,Cloudy,1,South,35.28,Autumn
2022-10-04,S001,P0011,125,128.35,0.20,Cloudy,1,South,34.47,Autumn
2022-10-04,S001,P0012,87,78.57,0.10,Sunny,0,South,47.26,Summer
2022-10-04,S001,P0013,40,54.89,0.15,Cloudy,1,West,75.28,Spring
2022-10-04,S001,P0014,53,57.66,0.20,Rainy,0,North,75.78,Winter
2022-10-04,S001,P0015,95,110.76,0.05,Cloudy,0,North,34.65,Spring
2022-10-04,S001,P0016,52,53.19,0.20,Snowy,0,North,97.09,Winter
2022-10-04,S001,P0017,354,357.63,0.20,Snowy,0,South,65.58,Summer
2022-10-04,S001,P0018,266,257.26,0.20,Sunny,0,West,89.72,Summer
2022-10-04,S001,P0019,108,126.89,0.15,Rainy,1,East,49.28,Summer
2022-10-04,S001,P0020,34,47.66,0.00,Snowy,0,South,84.32,Autumn
2022-10-04,S002,P0001,64,64.52,0.15,Sunny,0,South,65.01,Autumn
2022-10-04,S002,P0002,85,79.44,0.05,Cloudy,0,West,23.13,Autumn
2022-10-04,S002,P0003,41,43.81,0.20,Snowy,1,West,56.83,Summer
2022-10-04,S002,P0004,53,62.91,0.20,Cloudy,1,East,13.33,Summer
2022-10-04,S002,P0005,240,233.75,0.15,Cloudy,1,South,73.29,Summer
2022-10-04,S002,P0006,178,173.73,0.20,Snowy,1,South,53.59,Winter
2022-10-04,S002,P0007,47,60.92,0.15,Cloudy,1,East,60.72,Autumn
2022-10-04,S002,P0008,23,14.18,0.15,Sunny,0,North,36.01,Spring
2022-10-04,S002,P0009,290,308.97,0.00,Cloudy,0,North,60.86,Summer
2022-10-04,S002,P0010,268,284.04,0.20,Snowy,1,North,61.89,Winter
2022-10-04,S002,P0011,119,110.04,0.10,Cloudy,1,East,16.17,Summer
2022-10-04,S002,P0012,11,18.47,0.00,Rainy,1,North,72.84,Autumn
2022-10-04,S002,P0013,226,242.91,0.15,Cloudy,1,South,25.99,Summer
2022-10-04,S002,P0014,313,317.93,0.15,Cloudy,1,East,80.23,Autumn
2022-10-04,S002,P0015,189,205.21,0.15,Snowy,0,North,33.94,Winter
2022-10-04,S002,P0016,201,213.29,0.10,Rainy,1,South,58.87,Winter
2022-10-04,S002,P0017,22,19.71,0.20,Cloudy,0,North,18.01,Summer
2022-10-04,S002,P0018,267,286.92,0.10,Cloudy,0,North,78.15,Summer
2022-10-04,S002,P0019,194,184.22,0.05,Rainy,0,West,83.02,Winter
2022-10-04,S002,P0020,17,7.14,0.10,Snowy,1,North,43.26,Winter
2022-10-04,S003,P0001,107,99.56,0.20,Snowy,1,South,35.21,Summer
2022-10-04,S003,P0002,214,210.25,0.15,Sunny,0,South,44.09,Winter
2022-10-04,S003,P0003,191,191.95,0.15,Sunny,1,South,13.37,Summer
2022-10-04,S003,P0004,97,114.30,0.20,Sunny,0,North,98.62,Autumn
2022-10-04,S003,P0005,2,11.99,0.05,Sunny,1,North,53.19,Autumn
2022-10-04,S003,P0006,309,326.85,0.05,Snowy,0,North,101.37,Winter
2022-10-04,S003,P0007,141,133.39,0.20,Cloudy,1,North,51.26,Summer
2022-10-04,S003,P0008,178,177.96,0.00,Cloudy,1,South,54.22,Autumn
2022-10-04,S003,P0009,157,156.39,0.15,Sunny,0,South,18.62,Spring
2022-10-04,S003,P0010,301,293.09,0.10,Rainy,0,East,34.47,Summer
2022-10-04,S003,P0011,20,39.79,0.20,Cloudy,1,North,37.42,Spring
2022-10-04,S003,P0012,89,92.61,0.00,Snowy,1,East,17.74,Summer
2022-10-04,S003,P0013,310,322.62,0.05,Cloudy,0,West,98.52,Summer
2022-10-04,S003,P0014,102,94.16,0.00,Sunny,0,North,52.63,Winter
2022-10-04,S003,P0015,370,379.39,0.10,Rainy,1,East,52.63,Autumn
2022-10-04,S003,P0016,156,171.21,0.05,Sunny,0,North,63.92,Autumn
2022-10-04,S003,P0017,117,115.40,0.20,Sunny,1,West,89.24,Autumn
2022-10-04,S003,P0018,105,106.22,0.20,Sunny,1,South,93.91,Spring
2022-10-04,S003,P0019,131,145.87,0.10,Cloudy,0,North,69.10,Autumn
2022-10-04,S003,P0020,77,78.24,0.10,Snowy,0,South,82.38,Spring
2022-10-04,S004,P0001,73,76.26,0.20,Cloudy,0,West,34.88,Summer
2022-10-04,S004,P0002,2,21.86,0.10,Rainy,1,South,82.50,Autumn
2022-10-04,S004,P0003,82,86.73,0.00,Rainy,0,North,66.55,Autumn
2022-10-04,S004,P0004,198,189.73,0.00,Snowy,1,South,73.61,Summer
2022-10-04,S004,P0005,111,121.44,0.05,Cloudy,1,South,20.48,Summer
2022-10-04,S004,P0006,10,9.73,0.05,Snowy,0,South,45.75,Winter
2022-10-04,S004,P0007,123,115.88,0.00,Rainy,1,South,87.88,Spring
2022-10-04,S004,P0008,326,335.53,0.00,Snowy,1,South,80.89,Autumn
2022-10-04,S004,P0009,51,46.79,0.15,Cloudy,1,South,61.70,Spring
2022-10-04,S004,P0010,307,321.13,0.10,Rainy,1,East,77.28,Winter
2022-10-04,S004,P0011,5,12.57,0.00,Snowy,0,East,60.54,Spring
2022-10-04,S004,P0012,182,185.38,0.15,Snowy,0,West,13.75,Autumn
2022-10-04,S004,P0013,68,86.86,0.20,Rainy,1,East,27.48,Winter
2022-10-04,S004,P0014,59,72.85,0.05,Cloudy,1,West,89.57,Spring
2022-10-04,S004,P0015,205,206.95,0.15,Cloudy,1,South,56.74,Spring
2022-10-04,S004,P0016,67,85.29,0.15,Cloudy,1,East,68.86,Summer
2022-10-04,S004,P0017,6,15.02,0.15,Snowy,0,West,79.11,Summer
2022-10-04,S004,P0018,106,123.95,0.15,Sunny,0,East,16.54,Winter
2022-10-04,S004,P0019,54,57.59,0.05,Snowy,1,West,40.76,Autumn
2022-10-04,S004,P0020,93,89.86,0.05,Rainy,1,West,59.38,Spring
2022-10-04,S005,P0001,44,34.07,0.20,Snowy,0,North,53.63,Summer
2022-10-04,S005,P0002,107,109.95,0.05,Rainy,1,West,27.87,Winter
2022-10-04,S005,P0003,124,133.27,0.10,Sunny,0,South,96.08,Spring
2022-10-04,S005,P0004,249,239.23,0.05,Snowy,1,South,23.47,Winter
2022-10-04,S005,P0005,84,78.22,0.00,Cloudy,0,South,81.68,Summer
2022-10-04,S005,P0006,261,259.19,0.10,Rainy,0,South,11.91,Summer
2022-10-04,S005,P0007,339,343.31,0.20,Sunny,0,West,60.80,Autumn
2022-10-04,S005,P0008,75,87.09,0.10,Cloudy,0,West,74.72,Autumn
2022-10-04,S005,P0009,343,355.40,0.15,Rainy,1,West,37.66,Autumn
2022-10-04,S005,P0010,22,32.77,0.20,Sunny,1,East,83.92,Spring
2022-10-04,S005,P0011,86,94.86,0.10,Sunny,1,North,46.77,Summer
2022-10-04,S005,P0012,41,43.83,0.05,Cloudy,1,East,96.75,Summer
2022-10-04,S005,P0013,147,140.25,0.00,Rainy,0,East,77.57,Winter
2022-10-04,S005,P0014,45,56.42,0.15,Snowy,1,South,43.89,Autumn
2022-10-04,S005,P0015,45,39.77,0.15,Snowy,0,East,18.84,Autumn
2022-10-04,S005,P0016,51,49.17,0.00,Cloudy,0,West,34.78,Winter
2022-10-04,S005,P0017,394,407.93,0.15,Rainy,0,South,58.04,Summer
2022-10-04,S005,P0018,151,160.85,0.20,Rainy,1,West,73.89,Autumn
2022-10-04,S005,P0019,91,100.65,0.20,Cloudy,1,East,42.88,Summer
2022-10-04,S005,P0020,380,379.64,0.00,Snowy,0,North,11.66,Spring
2022-10-05,S001,P0001,25,19.91,0.10,Sunny,1,West,16.25,Spring
2022-10-05,S001,P0002,175,185.06,0.20,Snowy,0,East,14.32,Spring
2022-10-05,S001,P0003,34,51.34,0.15,Sunny,0,South,85.44,Summer
2022-10-05,S001,P0004,82,90.43,0.10,Rainy,0,North,15.86,Autumn
2022-10-05,S001,P0005,12,19.48,0.20,Cloudy,1,East,41.07,Summer
2022-10-05,S001,P0006,120,136.70,0.00,Sunny,0,North,41.09,Spring
2022-10-05,S001,P0007,3,14.42,0.05,Cloudy,1,North,65.42,Summer
2022-10-05,S001,P0008,31,24.23,0.05,Sunny,0,West,95.00,Winter
2022-10-05,S001,P0009,37,30.64,0.20,Sunny,0,South,72.90,Spring
2022-10-05,S001,P0010,278,278.08,0.15,Cloudy,1,East,34.83,Winter
2022-10-05,S001,P0011,346,348.30,0.00,Rainy,1,South,56.89,Spring
2022-10-05,S001,P0012,254,267.68,0.00,Cloudy,1,South,32.30,Winter
2022-10-05,S001,P0013,70,68.88,0.10,Rainy,0,North,42.46,Autumn
2022-10-05,S001,P0014,51,54.95,0.15,Sunny,0,East,95.29,Autumn
2022-10-05,S001,P0015,59,68.71,0.10,Snowy,0,East,46.56,Summer
2022-10-05,S001,P0016,13,30.94,0.00,Sunny,1,West,17.79,Spring
2022-10-05,S001,P0017,302,302.77,0.05,Cloudy,0,West,62.41,Autumn
2022-10-05,S001,P0018,68,81.01,0.05,Cloudy,1,North,78.76,Summer
2022-10-05,S001,P0019,72,65.33,0.15,Rainy,1,West,69.49,Winter
2022-10-05,S001,P0020,64,70.87,0.00,Snowy,0,East,90.85,Spring
2022-10-05,S002,P0001,67,68.26,0.15,Sunny,1,East,18.50,Autumn
2022-10-05,S002,P0002,49,41.64,0.05,Snowy,0,West,25.57,Winter
2022-10-05,S002,P0003,395,393.14,0.15,Sunny,1,West,73.66,Winter
2022-10-05,S002,P0004,95,114.66,0.10,Rainy,0,West,86.09,Autumn
2022-10-05,S002,P0005,36,33.41,0.10,Snowy,0,North,7.20,Spring
2022-10-05,S002,P0006,97,95.20,0.20,Rainy,0,North,45.92,Autumn
2022-10-05,S002,P0007,64,82.41,0.05,Snowy,0,South,70.59,Summer
2022-10-05,S002,P0008,111,116.61,0.15,Cloudy,0,East,16.06,Winter
2022-10-05,S002,P0009,283,276.83,0.05,Cloudy,1,East,95.81,Autumn
2022-10-05,S002,P0010,156,162.62,0.15,Cloudy,0,East,6.04,Spring
2022-10-05,S002,P0011,334,331.23,0.20,Rainy,0,South,54.36,Winter
2022-10-05,S002,P0012,75,93.83,0.15,Cloudy,0,South,26.09,Autumn
2022-10-05,S002,P0013,95,98.36,0.20,Sunny,1,West,100.78,Winter
2022-10-05,S002,P0014,53,43.75,0.20,Snowy,0,East,71.08,Spring
2022-10-05,S002,P0015,27,44.18,0.20,Sunny,1,East,83.23,Spring
2022-10-05,S002,P0016,69,80.46,0.20,Rainy,1,South,48.20,Spring
2022-10-05,S002,P0017,28,25.09,0.00,Rainy,0,South,71.29,Spring
2022-10-05,S002,P0018,60,56.51,0.15,Snowy,0,North,69.78,Spring
2022-10-05,S002,P0019,318,319.66,0.15,Sunny,0,North,66.99,Spring
2022-10-05,S002,P0020,216,217.15,0.15,Snowy,1,South,71.81,Autumn
2022-10-05,S003,P0001,101,119.38,0.00,Sunny,1,West,37.65,Summer
2022-10-05,S003,P0002,95,96.40,0.05,Snowy,1,West,90.48,Spring
2022-10-05,S003,P0003,242,239.80,0.00,Cloudy,1,West,66.15,Winter
2022-10-05,S003,P0004,110,117.15,0.00,Rainy,0,West,58.41,Summer
2022-10-05,S003,P0005,177,169.87,0.20,Cloudy,0,North,40.78,Autumn
2022-10-05,S003,P0006,109,107.75,0.05,Rainy,1,North,58.18,Autumn
2022-10-05,S003,P0007,372,388.62,0.15,Rainy,1,South,82.49,Winter
2022-10-05,S003,P0008,173,185.52,0.00,Snowy,1,North,23.75,Summer
2022-10-05,S003,P0009,43,50.73,0.10,Sunny,0,East,15.44,Spring
2022-10-05,S003,P0010,197,215.21,0.05,Cloudy,1,West,99.97,Summer
2022-10-05,S003,P0011,12,28.71,0.10,Sunny,0,South,69.63,Winter
2022-10-05,S003,P0012,241,236.50,0.05,Rainy,1,East,20.20,Autumn
2022-10-05,S003,P0013,339,333.57,0.15,Snowy,0,North,40.36,Winter
2022-10-05,S003,P0014,132,138.13,0.15,Cloudy,0,North,81.47,Winter
2022-10-05,S003,P0015,39,46.68,0.05,Rainy,0,South,43.09,Winter
2022-10-05,S003,P0016,9,2.70,0.10,Cloudy,1,South,56.90,Autumn
2022-10-05,S003,P0017,166,167.90,0.15,Sunny,0,South,78.40,Autumn
2022-10-05,S003,P0018,58,65.18,0.10,Rainy,1,West,19.05,Summer
2022-10-05,S003,P0019,100,106.08,0.00,Rainy,0,North,24.96,Spring
2022-10-05,S003,P0020,176,179.46,0.20,Sunny,1,West,93.01,Spring
2022-10-05,S004,P0001,169,180.14,0.20,Rainy,1,West,82.10,Summer
2022-10-05,S004,P0002,231,235.10,0.10,Rainy,1,West,82.81,Spring
2022-10-05,S004,P0003,37,41.85,0.20,Rainy,1,South,80.00,Spring
2022-10-05,S004,P0004,71,79.48,0.15,Cloudy,0,East,60.39,Summer
2022-10-05,S004,P0005,152,142.06,0.20,Rainy,0,North,52.19,Spring
2022-10-05,S004,P0006,175,194.21,0.10,Sunny,0,South,82.76,Spring
2022-10-05,S004,P0007,95,87.76,0.05,Cloudy,0,West,44.42,Spring
2022-10-05,S004,P0008,75,88.43,0.20,Snowy,1,West,73.26,Spring
2022-10-05,S004,P0009,13,9.47,0.20,Snowy,1,North,31.45,Summer
2022-10-05,S004,P0010,176,186.39,0.05,Sunny,1,South,22.34,Autumn
2022-10-05,S004,P0011,368,358.33,0.00,Cloudy,0,West,63.56,Summer
2022-10-05,S004,P0012,34,53.34,0.05,Cloudy,0,North,96.95,Summer
2022-10-05,S004,P0013,137,127.97,0.00,Snowy,0,East,21.25,Autumn
2022-10-05,S004,P0014,46,37.51,0.10,Cloudy,1,West,38.40,Summer
2022-10-05,S004,P0015,98,113.78,0.00,Sunny,1,West,65.70,Autumn
2022-10-05,S004,P0016,13,29.26,0.00,Rainy,1,North,99.78,Summer
2022-10-05,S004,P0017,258,262.78,0.05,Rainy,0,East,45.17,Spring
2022-10-05,S004,P0018,108,102.98,0.15,Sunny,0,East,21.29,Winter
2022-10-05,S004,P0019,76,69.37,0.05,Rainy,1,South,29.64,Autumn
2022-10-05,S004,P0020,316,328.38,0.10,Snowy,1,West,23.17,Spring
2022-10-05,S005,P0001,3,15.86,0.20,Sunny,0,North,61.94,Summer
2022-10-05,S005,P0002,27,24.44,0.20,Snowy,0,East,64.66,Summer
2022-10-05,S005,P0003,361,375.93,0.05,Snowy,0,West,79.19,Winter
2022-10-05,S005,P0004,228,245.13,0.20,Cloudy,1,South,100.43,Winter
2022-10-05,S005,P0005,174,170.39,0.20,Cloudy,0,East,42.13,Spring
2022-10-05,S005,P0006,174,177.55,0.20,Snowy,1,South,52.72,Spring
2022-10-05,S005,P0007,289,293.82,0.20,Rainy,1,West,31.65,Autumn
2022-10-05,S005,P0008,286,279.56,0.00,Snowy,0,North,24.22,Summer
2022-10-05,S005,P0009,271,269.60,0.15,Cloudy,1,East,47.89,Spring
2022-10-05,S005,P0010,138,151.03,0.20,Rainy,0,East,47.04,Autumn
2022-10-05,S005,P0011,311,323.52,0.00,Sunny,0,East,88.41,Summer
2022-10-05,S005,P0012,26,37.23,0.05,Snowy,0,West,97.53,Spring
2022-10-05,S005,P0013,164,174.08,0.15,Rainy,0,South,82.21,Summer
2022-10-05,S005,P0014,63,71.26,0.10,Cloudy,1,South,103.56,Spring
2022-10-05,S005,P0015,392,388.52,0.10,Snowy,0,West,40.94,Summer
2022-10-05,S005,P0016,98,91.66,0.05,Rainy,1,North,40.38,Summer
2022-10-05,S005,P0017,98,113.65,0.05,Cloudy,1,North,52.73,Winter
2022-10-05,S005,P0018,214,217.62,0.15,Sunny,0,North,46.88,Spring
2022-10-05,S005,P0019,33,28.54,0.10,Rainy,1,West,93.54,Spring
2022-10-05,S005,P0020,60,74.19,0.15,Sunny,0,South,56.64,Spring
2022-10-06,S001,P0001,39,38.87,0.15,Rainy,0,South,77.49,Autumn
2022-10-06,S001,P0002,178,173.83,0.00,Rainy,0,East,97.17,Winter
2022-10-06,S001,P0003,122,140.18,0.10,Rainy,0,East,24.14,Spring
2022-10-06,S001,P0004,99,98.35,0.00,Rainy,1,North,26.93,Winter
2022-10-06,S001,P0005,50,49.17,0.10,Sunny,0,North,88.88,Spring
2022-10-06,S001,P0006,2,6.08,0.05,Sunny,1,West,102.97,Spring
2022-10-06,S001,P0007,401,409.66,0.10,Snowy,1,South,43.85,Winter
2022-10-06,S001,P0008,24,29.33,0.15,Cloudy,1,South,22.70,Summer
2022-10-06,S001,P0009,48,48.41,0.10,Sunny,0,North,22.22,Summer
2022-10-06,S001,P0010,85,78.79,0.05,Sunny,0,North,73.29,Autumn
2022-10-06,S001,P0011,53,70.82,0.15,Sunny,1,West,75.04,Winter
2022-10-06,S001,P0012,46,53.57,0.05,Rainy,1,East,40.04,Autumn
2022-10-06,S001,P0013,293,300.92,0.05,Snowy,1,North,62.74,Summer
2022-10-06,S001,P0014,2,18.23,0.15,Cloudy,0,North,52.96,Winter
2022-10-06,S001,P0015,36,32.29,0.20,Rainy,0,North,63.71,Winter
2022-10-06,S001,P0016,44,36.23,0.00,Rainy,1,South,82.31,Winter
2022-10-06,S001,P0017,121,131.86,0.20,Snowy,1,North,12.30,Summer
2022-10-06,S001,P0018,5,7.45,0.00,Sunny,1,North,33.11,Spring
2022-10-06,S001,P0019,216,232.13,0.10,Snowy,0,East,35.49,Spring
2022-10-06,S001,P0020,91,101.69,0.05,Sunny,0,West,49.82,Autumn
2022-10-06,S002,P0001,32,33.14,0.20,Cloudy,1,North,54.92,Spring
2022-10-06,S002,P0002,386,382.96,0.10,Sunny,1,South,30.51,Spring
2022-10-06,S002,P0003,367,372.99,0.00,Cloudy,1,North,25.33,Autumn
2022-10-06,S002,P0004,74,93.89,0.00,Rainy,1,South,45.17,Winter
2022-10-06,S002,P0005,58,57.20,0.05,Sunny,1,South,96.51,Autumn
2022-10-06,S002,P0006,191,196.28,0.20,Rainy,0,North,42.35,Autumn
2022-10-06,S002,P0007,94,103.53,0.20,Sunny,0,East,84.41,Spring
2022-10-06,S002,P0008,63,57.21,0.05,Rainy,1,West,28.00,Spring
2022-10-06,S002,P0009,60,59.94,0.00,Sunny,1,West,56.59,Winter
2022-10-06,S002,P0010,283,282.53,0.15,Cloudy,1,East,53.44,Winter
2022-10-06,S002,P0011,28,27.50,0.05,Snowy,0,South,83.48,Spring
2022-10-06,S002,P0012,12,25.44,0.20,Snowy,1,North,42.13,Summer
2022-10-06,S002,P0013,272,278.11,0.20,Cloudy,1,West,60.94,Spring
2022-10-06,S002,P0014,239,238.13,0.10,Rainy,0,North,25.47,Winter
2022-10-06,S002,P0015,30,26.60,0.15,Cloudy,0,East,60.18,Autumn
2022-10-06,S002,P0016,36,48.13,0.10,Cloudy,0,East,79.07,Winter
2022-10-06,S002,P0017,69,72.57,0.05,Snowy,1,South,20.08,Autumn
2022-10-06,S002,P0018,308,299.14,0.20,Snowy,0,South,18.58,Summer
2022-10-06,S002,P0019,41,42.71,0.10,Cloudy,0,West,50.70,Spring
2022-10-06,S002,P0020,47,56.21,0.00,Rainy,1,South,51.27,Spring
2022-10-06,S003,P0001,15,30.95,0.15,Rainy,0,North,101.49,Summer
2022-10-06,S003,P0002,262,260.15,0.15,Rainy,0,West,65.57,Winter
2022-10-06,S003,P0003,64,66.56,0.00,Snowy,1,East,36.80,Winter
2022-10-06,S003,P0004,39,52.14,0.05,Sunny,0,South,96.20,Spring
2022-10-06,S003,P0005,243,258.32,0.00,Sunny,1,North,44.82,Winter
2022-10-06,S003,P0006,327,338.41,0.00,Rainy,1,East,79.69,Autumn
2022-10-06,S003,P0007,65,60.34,0.05,Rainy,0,North,13.85,Summer
2022-10-06,S003,P0008,9,25.88,0.20,Sunny,0,South,61.88,Spring
2022-10-06,S003,P0009,204,205.16,0.15,Cloudy,1,South,67.54,Spring
2022-10-06,S003,P0010,281,279.97,0.05,Cloudy,0,South,29.80,Winter
2022-10-06,S003,P0011,271,274.76,0.15,Cloudy,0,North,26.60,Summer
2022-10-06,S003,P0012,56,58.69,0.05,Snowy,0,West,57.18,Spring
2022-10-06,S003,P0013,189,202.20,0.10,Sunny,1,South,56.89,Summer
2022-10-06,S003,P0014,191,190.47,0.20,Snowy,1,East,43.11,Summer
2022-10-06,S003,P0015,61,67.26,0.05,Cloudy,0,East,54.88,Winter
2022-10-06,S003,P0016,66,84.58,0.20,Rainy,1,West,92.99,Summer
2022-10-06,S003,P0017,321,336.12,0.10,Cloudy,0,East,10.08,Winter
2022-10-06,S003,P0018,94,103.08,0.05,Cloudy,1,East,39.34,Winter
2022-10-06,S003,P0019,23,34.35,0.00,Snowy,0,West,54.72,Winter
2022-10-06,S003,P0020,339,347.22,0.15,Sunny,0,East,49.82,Summer
2022-10-06,S004,P0001,92,110.67,0.00,Sunny,1,West,38.62,Winter
2022-10-06,S004,P0002,32,26.14,0.15,Cloudy,0,West,46.10,Summer
2022-10-06,S004,P0003,372,383.22,0.05,Snowy,0,West,76.76,Winter
2022-10-06,S004,P0004,131,122.58,0.20,Cloudy,1,West,9.16,Autumn
2022-10-06,S004,P0005,317,315.12,0.15,Cloudy,1,East,82.17,Spring
2022-10-06,S004,P0006,86,82.46,0.15,Rainy,1,South,64.98,Summer
2022-10-06,S004,P0007,128,130.45,0.10,Cloudy,1,West,58.70,Winter
2022-10-06,S004,P0008,117,131.97,0.00,Cloudy,1,South,74.25,Summer
2022-10-06,S004,P0009,60,54.08,0.20,Snowy,0,North,16.49,Winter
2022-10-06,S004,P0010,246,264.62,0.00,Cloudy,0,East,59.95,Autumn
2022-10-06,S004,P0011,47,51.26,0.10,Cloudy,0,West,32.95,Spring
2022-10-06,S004,P0012,258,275.94,0.05,Cloudy,1,North,60.27,Autumn
2022-10-06,S004,P0013,26,21.25,0.20,Snowy,0,South,12.21,Spring
2022-10-06,S004,P0014,28,23.18,0.20,Cloudy,0,West,84.79,Spring
2022-10-06,S004,P0015,41,56.21,0.10,Rainy,1,West,86.52,Winter
2022-10-06,S004,P0016,323,331.62,0.05,Cloudy,0,South,14.76,Autumn
2022-10-06,S004,P0017,54,46.50,0.00,Rainy,0,South,53.46,Summer
2022-10-06,S004,P0018,43,62.14,0.10,Rainy,1,West,68.41,Winter
2022-10-06,S004,P0019,130,126.10,0.15,Rainy,1,South,15.49,Spring
2022-10-06,S004,P0020,313,313.51,0.10,Sunny,0,East,45.41,Winter
2022-10-06,S005,P0001,149,149.23,0.15,Cloudy,0,North,68.65,Spring
2022-10-06,S005,P0002,93,87.40,0.20,Snowy,1,West,24.05,Summer
2022-10-06,S005,P0003,56,73.98,0.00,Snowy,1,South,29.04,Summer
2022-10-06,S005,P0004,223,239.56,0.20,Rainy,0,West,56.25,Spring
2022-10-06,S005,P0005,18,14.56,0.10,Sunny,0,North,42.09,Summer
2022-10-06,S005,P0006,66,74.33,0.20,Cloudy,1,North,65.94,Autumn
2022-10-06,S005,P0007,122,138.49,0.20,Snowy,0,East,33.11,Autumn
2022-10-06,S005,P0008,195,206.15,0.10,Cloudy,0,East,100.73,Autumn
2022-10-06,S005,P0009,75,73.23,0.00,Cloudy,0,West,57.13,Spring
2022-10-06,S005,P0010,42,38.88,0.15,Sunny,1,West,83.21,Autumn
2022-10-06,S005,P0011,248,240.90,0.05,Rainy,1,North,65.63,Summer
2022-10-06,S005,P0012,58,52.44,0.10,Rainy,1,South,62.12,Autumn
2022-10-06,S005,P0013,156,158.94,0.15,Snowy,1,South,99.97,Summer
2022-10-06,S005,P0014,68,77.29,0.15,Cloudy,0,South,73.04,Autumn
2022-10-06,S005,P0015,213,208.86,0.10,Rainy,1,South,52.14,Spring
2022-10-06,S005,P0016,58,58.40,0.05,Rainy,0,West,97.23,Summer
2022-10-06,S005,P0017,126,132.55,0.10,Sunny,1,North,62.84,Spring
2022-10-06,S005,P0018,349,361.34,0.15,Rainy,1,East,47.57,Summer
2022-10-06,S005,P0019,63,61.73,0.05,Snowy,0,West,24.28,Autumn
2022-10-06,S005,P0020,279,295.83,0.00,Sunny,0,South,60.10,Spring
2022-10-07,S001,P0001,322,322.39,0.10,Sunny,1,East,41.12,Summer
2022-10-07,S001,P0002,66,72.36,0.10,Snowy,0,East,81.54,Summer
2022-10-07,S001,P0003,41,52.32,0.20,Snowy,0,North,68.16,Spring
2022-10-07,S001,P0004,75,91.69,0.20,Sunny,1,West,55.11,Winter
2022-10-07,S001,P0005,78,81.49,0.20,Rainy,0,East,76.83,Summer
2022-10-07,S001,P0006,247,265.10,0.05,Sunny,0,South,97.25,Autumn
2022-10-07,S001,P0007,203,194.71,0.05,Cloudy,0,East,53.23,Winter
2022-10-07,S001,P0008,77,95.95,0.20,Rainy,1,East,66.58,Summer
2022-10-07,S001,P0009,10,12.30,0.20,Cloudy,0,East,61.33,Spring
2022-10-07,S001,P0010,367,361.50,0.05,Cloudy,0,East,9.37,Spring
2022-10-07,S001,P0011,13,27.68,0.00,Rainy,1,South,94.46,Autumn
2022-10-07,S001,P0012,34,33.60,0.20,Snowy,1,East,88.52,Autumn
2022-10-07,S001,P0013,317,329.37,0.10,Sunny,1,North,66.94,Winter
2022-10-07,S001,P0014,381,390.71,0.05,Sunny,0,West,89.98,Winter
2022-10-07,S001,P0015,38,46.28,0.15,Cloudy,0,North,41.50,Spring
2022-10-07,S001,P0016,114,104.44,0.00,Cloudy,0,West,67.16,Winter
2022-10-07,S001,P0017,254,269.31,0.05,Snowy,1,South,50.17,Autumn
2022-10-07,S001,P0018,204,223.57,0.05,Sunny,0,West,35.35,Summer
2022-10-07,S001,P0019,107,119.85,0.20,Snowy,1,West,103.94,Summer
2022-10-07,S001,P0020,38,47.57,0.20,Sunny,1,South,54.29,Summer
2022-10-07,S002,P0001,185,185.08,0.10,Snowy,0,South,19.97,Summer
2022-10-07,S002,P0002,21,18.32,0.00,Snowy,0,South,67.08,Spring
2022-10-07,S002,P0003,15,32.27,0.15,Snowy,1,South,74.57,Winter
2022-10-07,S002,P0004,55,58.59,0.00,Sunny,0,West,75.08,Spring
2022-10-07,S002,P0005,55,69.18,0.20,Cloudy,0,South,18.28,Winter
2022-10-07,S002,P0006,198,196.72,0.10,Cloudy,1,West,33.70,Spring
2022-10-07,S002,P0007,142,145.93,0.05,Cloudy,0,South,18.75,Autumn
2022-10-07,S002,P0008,30,45.62,0.00,Snowy,1,West,49.27,Autumn
2022-10-07,S002,P0009,258,256.84,0.05,Cloudy,1,North,36.61,Summer
2022-10-07,S002,P0010,177,173.55,0.15,Cloudy,1,East,59.71,Autumn
2022-10-07,S002,P0011,104,102.02,0.15,Snowy,1,East,89.31,Autumn
2022-10-07,S002,P0012,160,155.67,0.05,Cloudy,0,South,15.99,Summer
2022-10-07,S002,P0013,323,337.04,0.10,Rainy,0,South,101.46,Summer
2022-10-07,S002,P0014,278,290.65,0.20,Snowy,0,South,17.86,Autumn
2022-10-07,S002,P0015,3,-0.29,0.00,Cloudy,1,North,39.75,Summer
2022-10-07,S002,P0016,201,191.31,0.20,Cloudy,0,West,20.91,Winter
2022-10-07,S002,P0017,262,255.87,0.10,Cloudy,0,South,94.36,Summer
2022-10-07,S002,P0018,243,247.53,0.10,Cloudy,1,West,75.85,Autumn
2022-10-07,S002,P0019,31,47.63,0.20,Sunny,0,North,74.56,Autumn
2022-10-07,S002,P0020,41,37.05,0.20,Rainy,1,South,58.99,Summer
